CIFAR-100 already downloaded.
CIFAR-100 Dataset Loaded!
Train X: (45000, 3, 32, 32), Fine Y: (45000,), Coarse Y: (45000,)
Val   X: (5000, 3, 32, 32), Fine Y: (5000,), Coarse Y: (5000,)
Test  X: (10000, 3, 32, 32), Fine Y: (10000,), Coarse Y: (10000,)
===========================================================================
Layer (type)                       Output Shape                Param #
===========================================================================
 1. Conv1                           (1, 16, 32, 32)                 448
 2. Block[1-1]_Conv1                (1, 16, 32, 32)               2,320
 3. Block[1-1]_Conv2                (1, 16, 32, 32)               2,320
 4. Block[1-2]_Conv1                (1, 16, 32, 32)               2,320
 5. Block[1-2]_Conv2                (1, 16, 32, 32)               2,320
 6. Block[1-3]_Conv1                (1, 16, 32, 32)               2,320
 7. Block[1-3]_Conv2                (1, 16, 32, 32)               2,320
 8. Block[2-1]_Conv1                (1, 32, 16, 16)               4,640
 9. Block[2-1]_Conv2                (1, 32, 16, 16)               9,248
    └─ Shortcut[2-1]                (1, 32, 16, 16)                 544
10. Block[2-2]_Conv1                (1, 32, 16, 16)               9,248
11. Block[2-2]_Conv2                (1, 32, 16, 16)               9,248
12. Block[2-3]_Conv1                (1, 32, 16, 16)               9,248
13. Block[2-3]_Conv2                (1, 32, 16, 16)               9,248
14. Block[3-1]_Conv1                (1, 64, 8, 8)                18,496
15. Block[3-1]_Conv2                (1, 64, 8, 8)                36,928
    └─ Shortcut[3-1]                (1, 64, 8, 8)                 2,112
16. Block[3-2]_Conv1                (1, 64, 8, 8)                36,928
17. Block[3-2]_Conv2                (1, 64, 8, 8)                36,928
18. Block[3-3]_Conv1                (1, 64, 8, 8)                36,928
19. Block[3-3]_Conv2                (1, 64, 8, 8)                36,928
    GlobalAvgPool                   (1, 64)                           0
  Iter 560/703: Loss 3.0783
  Iter 570/703: Loss 2.9820
  Iter 580/703: Loss 3.0006
  Iter 590/703: Loss 3.1539
  Iter 600/703: Loss 3.1927
  Iter 610/703: Loss 3.0236
  Iter 620/703: Loss 2.8510
  Iter 630/703: Loss 3.1885
  Iter 640/703: Loss 3.2217
  Iter 650/703: Loss 2.8933
  Iter 660/703: Loss 2.4893
  Iter 670/703: Loss 2.6884
  Iter 680/703: Loss 2.9357
  Iter 690/703: Loss 2.8587
  Iter 700/703: Loss 2.9675
Train acc: 0.2570, Test acc: 0.2344 (Time: 2699.49s)

[Epoch 3]
  Iter   0/703: Loss 2.6873
  Iter  10/703: Loss 2.6239
  Iter  20/703: Loss 3.0450
  Iter  30/703: Loss 3.3184
  Iter  40/703: Loss 3.2504
  Iter  50/703: Loss 2.6464
  Iter  60/703: Loss 2.9937
  Iter  70/703: Loss 3.0424
  Iter  80/703: Loss 2.6790
  Iter  90/703: Loss 2.6463
  Iter 100/703: Loss 2.7145
  Iter 110/703: Loss 3.0423
  Iter 120/703: Loss 3.0300
  Iter 130/703: Loss 2.8102
  Iter 140/703: Loss 2.8072
  Iter 150/703: Loss 2.8589
  Iter 160/703: Loss 2.9114
  Iter 170/703: Loss 2.2944
  Iter 180/703: Loss 3.0709
  Iter 190/703: Loss 2.4670
  Iter 200/703: Loss 2.9008
  Iter 210/703: Loss 2.6113
  Iter 220/703: Loss 2.7751
  Iter 230/703: Loss 2.8577
  Iter 240/703: Loss 2.9053
  Iter 250/703: Loss 2.7316
  Iter 260/703: Loss 2.4971
  Iter 270/703: Loss 2.7303
  Iter 280/703: Loss 2.5380
  Iter 290/703: Loss 2.9289
  Iter 300/703: Loss 3.0638
  Iter 310/703: Loss 2.8642
  Iter 320/703: Loss 2.5108
  Iter 330/703: Loss 2.6996
  Iter 340/703: Loss 2.6581
  Iter 350/703: Loss 3.0779
  Iter 360/703: Loss 2.7755
  Iter 370/703: Loss 2.5221
  Iter 380/703: Loss 2.7862
  Iter 390/703: Loss 2.4326
  Iter 400/703: Loss 2.4321
  Iter 410/703: Loss 2.5391
  Iter 420/703: Loss 2.7230
  Iter 430/703: Loss 2.4555
  Iter 440/703: Loss 2.6607
  Iter 450/703: Loss 2.9035
  Iter 460/703: Loss 2.3321
  Iter 470/703: Loss 2.7553
  Iter 480/703: Loss 2.9878
  Iter 490/703: Loss 2.9251
  Iter 500/703: Loss 2.6498
  Iter 510/703: Loss 3.1734
  Iter 520/703: Loss 2.5677
  Iter 530/703: Loss 2.4386
  Iter 540/703: Loss 2.8114
  Iter 550/703: Loss 2.3981
  Iter 560/703: Loss 2.9056
  Iter 570/703: Loss 2.7900
  Iter 580/703: Loss 2.5233
  Iter 590/703: Loss 2.7177
  Iter 600/703: Loss 2.5811
  Iter 610/703: Loss 2.7146
  Iter 620/703: Loss 2.8794
  Iter 630/703: Loss 2.6785
  Iter 640/703: Loss 2.4624
  Iter 650/703: Loss 2.8147
  Iter 660/703: Loss 2.5958
  Iter 670/703: Loss 2.6292
  Iter 680/703: Loss 2.8396
  Iter 690/703: Loss 2.6017
  Iter 700/703: Loss 2.6211
Train acc: 0.3550, Test acc: 0.2998 (Time: 2649.59s)

[Epoch 4]
  Iter   0/703: Loss 2.7665
  Iter  10/703: Loss 2.5692
  Iter  20/703: Loss 2.3852
  Iter  30/703: Loss 2.5260
  Iter  40/703: Loss 2.4731
  Iter  50/703: Loss 2.4422
  Iter  60/703: Loss 2.3122
  Iter  70/703: Loss 2.5273
  Iter  80/703: Loss 2.3658
  Iter  90/703: Loss 2.7620
  Iter 100/703: Loss 2.9076
  Iter 110/703: Loss 2.7098
  Iter 120/703: Loss 2.6638
  Iter 130/703: Loss 2.8072
  Iter 140/703: Loss 2.8556
  Iter 150/703: Loss 2.2549
  Iter 160/703: Loss 2.2450
  Iter 170/703: Loss 2.5818
  Iter 180/703: Loss 2.5123
  Iter 190/703: Loss 2.6887
  Iter 200/703: Loss 2.2244
  Iter 210/703: Loss 2.6525
  Iter 220/703: Loss 2.4304
  Iter 230/703: Loss 2.8806
  Iter 240/703: Loss 2.7318
  Iter 250/703: Loss 2.7947
  Iter 260/703: Loss 2.3187
  Iter 270/703: Loss 2.0418
  Iter 280/703: Loss 2.3223
  Iter 290/703: Loss 2.4636
  Iter 300/703: Loss 2.3937
  Iter 310/703: Loss 2.5052
  Iter 320/703: Loss 2.3482
  Iter 330/703: Loss 2.1549
  Iter 340/703: Loss 2.5209
  Iter 350/703: Loss 2.3885
  Iter 360/703: Loss 2.3269
  Iter 370/703: Loss 2.7586
  Iter 380/703: Loss 2.5268
  Iter 390/703: Loss 2.3977
  Iter 400/703: Loss 2.3310
  Iter 410/703: Loss 2.6185
  Iter 420/703: Loss 2.4497
  Iter 430/703: Loss 2.5077
  Iter 440/703: Loss 2.4889
  Iter 450/703: Loss 2.5577
  Iter 460/703: Loss 2.2503
  Iter 470/703: Loss 1.9925
  Iter 480/703: Loss 2.4147
  Iter 490/703: Loss 2.7474
  Iter 500/703: Loss 2.1870
  Iter 510/703: Loss 2.1238
  Iter 520/703: Loss 2.6004
  Iter 530/703: Loss 2.3875
  Iter 540/703: Loss 2.1344
  Iter 550/703: Loss 1.8501
  Iter 560/703: Loss 2.6632
  Iter 570/703: Loss 2.4973
  Iter 580/703: Loss 2.0424
  Iter 590/703: Loss 2.2258
  Iter 600/703: Loss 2.5011
  Iter 610/703: Loss 2.4935
  Iter 620/703: Loss 2.3429
  Iter 630/703: Loss 2.6215
  Iter 640/703: Loss 2.6570
  Iter 650/703: Loss 2.4409
  Iter 660/703: Loss 2.2788
  Iter 670/703: Loss 1.8244
  Iter 680/703: Loss 2.2687
  Iter 690/703: Loss 2.2901
  Iter 700/703: Loss 2.3198
Train acc: 0.3850, Test acc: 0.3330 (Time: 2511.68s)

[Epoch 5]
  Iter   0/703: Loss 2.4166
  Iter  10/703: Loss 2.2808
  Iter  20/703: Loss 2.0293
  Iter  30/703: Loss 2.6355
  Iter  40/703: Loss 2.5572
  Iter  50/703: Loss 2.2656
  Iter  60/703: Loss 2.6485
  Iter  70/703: Loss 2.6325
  Iter  80/703: Loss 2.4559
  Iter  90/703: Loss 2.2705
  Iter 100/703: Loss 2.0065
  Iter 110/703: Loss 2.5263
  Iter 120/703: Loss 2.0457
  Iter 130/703: Loss 2.6431
  Iter 140/703: Loss 2.4636
  Iter 150/703: Loss 2.8532
  Iter 160/703: Loss 2.5808
  Iter 170/703: Loss 1.9868
  Iter 180/703: Loss 2.3387
  Iter 190/703: Loss 2.1175
  Iter 200/703: Loss 2.2088
  Iter 210/703: Loss 2.3133
  Iter 220/703: Loss 2.0022
  Iter 230/703: Loss 2.0088
  Iter 240/703: Loss 2.5894
  Iter 250/703: Loss 2.3865
  Iter 260/703: Loss 2.1788
  Iter 270/703: Loss 2.0734
  Iter 280/703: Loss 2.5081
  Iter 290/703: Loss 2.3219
  Iter 300/703: Loss 2.3554
  Iter 310/703: Loss 1.9633
  Iter 320/703: Loss 2.4022
  Iter 330/703: Loss 2.1479
  Iter 340/703: Loss 2.2148
  Iter 350/703: Loss 2.3788
  Iter 360/703: Loss 2.3339
  Iter 370/703: Loss 2.2518
  Iter 380/703: Loss 2.1926
  Iter 390/703: Loss 2.3169
  Iter 400/703: Loss 2.4687
  Iter 410/703: Loss 2.0579
  Iter 420/703: Loss 2.4578
  Iter 430/703: Loss 2.6515
  Iter 440/703: Loss 2.1619
  Iter 450/703: Loss 2.0513
  Iter 460/703: Loss 2.4385
  Iter 470/703: Loss 2.4207
  Iter 480/703: Loss 2.3001
  Iter 490/703: Loss 2.0347
  Iter 500/703: Loss 2.6233
  Iter 510/703: Loss 2.3823
  Iter 520/703: Loss 1.9112
  Iter 530/703: Loss 2.6776
  Iter 540/703: Loss 2.1433
  Iter 550/703: Loss 2.1882
  Iter 560/703: Loss 2.5728
  Iter 570/703: Loss 1.9729
  Iter 580/703: Loss 2.1775
  Iter 590/703: Loss 2.1784
  Iter 600/703: Loss 1.9573
  Iter 610/703: Loss 2.2359
  Iter 620/703: Loss 2.4628
  Iter 630/703: Loss 2.2290
  Iter 640/703: Loss 2.3498
  Iter 650/703: Loss 2.2474
  Iter 660/703: Loss 2.1083
  Iter 670/703: Loss 2.1424
  Iter 680/703: Loss 2.3221
  Iter 690/703: Loss 2.0717
  Iter 700/703: Loss 2.2245
Train acc: 0.4060, Test acc: 0.3574 (Time: 2453.43s)

[Epoch 6]
  Iter   0/703: Loss 2.5287
  Iter  10/703: Loss 2.1978
  Iter  20/703: Loss 1.9520
  Iter  30/703: Loss 2.3640
  Iter  40/703: Loss 2.0023
  Iter  50/703: Loss 2.0626
  Iter  60/703: Loss 1.8913
  Iter  70/703: Loss 2.5297
  Iter  80/703: Loss 2.4735
  Iter  90/703: Loss 2.1141
  Iter 100/703: Loss 2.2671
  Iter 110/703: Loss 1.9518
  Iter 120/703: Loss 2.0566
  Iter 130/703: Loss 2.2116
  Iter 140/703: Loss 1.9419
  Iter 150/703: Loss 2.3724
  Iter 160/703: Loss 2.2745
  Iter 170/703: Loss 1.8522
  Iter 180/703: Loss 1.7759
  Iter 190/703: Loss 2.1801
  Iter 200/703: Loss 2.4143
  Iter 210/703: Loss 2.2781
  Iter 220/703: Loss 2.0238
  Iter 230/703: Loss 1.9294
  Iter 240/703: Loss 1.5033
  Iter 250/703: Loss 2.2169
  Iter 260/703: Loss 2.2008
  Iter 270/703: Loss 1.9061
  Iter 280/703: Loss 2.0072
  Iter 290/703: Loss 2.5182
  Iter 300/703: Loss 1.6421
  Iter 310/703: Loss 2.2395
  Iter 320/703: Loss 1.5060
  Iter 330/703: Loss 1.7771
  Iter 340/703: Loss 2.1485
  Iter 350/703: Loss 2.0127
  Iter 360/703: Loss 2.2896
  Iter 370/703: Loss 2.3194
  Iter 380/703: Loss 1.9481
  Iter 390/703: Loss 1.8901
  Iter 400/703: Loss 2.1045
  Iter 410/703: Loss 1.7373
  Iter 420/703: Loss 2.0282
  Iter 430/703: Loss 1.8714
  Iter 440/703: Loss 2.1993
  Iter 450/703: Loss 2.0881
  Iter 460/703: Loss 2.3647
  Iter 470/703: Loss 1.7843
  Iter 480/703: Loss 2.4269
  Iter 490/703: Loss 1.9235
  Iter 500/703: Loss 2.0684
  Iter 510/703: Loss 2.0985
  Iter 520/703: Loss 2.3674
  Iter 530/703: Loss 2.3914
  Iter 540/703: Loss 2.2632
  Iter 550/703: Loss 1.9099
  Iter 560/703: Loss 2.3670
  Iter 570/703: Loss 2.1377
  Iter 580/703: Loss 2.1490
  Iter 590/703: Loss 1.8212
  Iter 600/703: Loss 2.5909
  Iter 610/703: Loss 1.7893
  Iter 620/703: Loss 2.2036
  Iter 630/703: Loss 2.1831
  Iter 640/703: Loss 1.9153
  Iter 650/703: Loss 2.2192
  Iter 660/703: Loss 2.2963
  Iter 670/703: Loss 1.8351
  Iter 680/703: Loss 1.8702
  Iter 690/703: Loss 1.9101
  Iter 700/703: Loss 2.0391
Train acc: 0.4670, Test acc: 0.3960 (Time: 2104.61s)

[Epoch 7]
  Iter   0/703: Loss 2.1011
  Iter  10/703: Loss 2.1748
  Iter  20/703: Loss 1.9693
  Iter  30/703: Loss 2.2857
  Iter  40/703: Loss 2.0421
  Iter  50/703: Loss 2.2220
  Iter  60/703: Loss 2.2750
  Iter  70/703: Loss 2.1818
  Iter  80/703: Loss 2.2778
  Iter  90/703: Loss 1.9611
  Iter 100/703: Loss 1.9499
  Iter 110/703: Loss 2.4103
  Iter 120/703: Loss 1.7668
  Iter 130/703: Loss 2.0081
  Iter 140/703: Loss 2.0922
  Iter 150/703: Loss 2.2998
  Iter 160/703: Loss 2.0509
  Iter 170/703: Loss 2.2068
  Iter 180/703: Loss 1.5337
  Iter 190/703: Loss 2.0424
  Iter 200/703: Loss 2.2587
  Iter 210/703: Loss 1.7729
  Iter 220/703: Loss 1.5561
  Iter 230/703: Loss 1.7952
  Iter 240/703: Loss 1.8300
  Iter 250/703: Loss 2.1416
  Iter 260/703: Loss 1.9678
  Iter 270/703: Loss 1.9426
  Iter 280/703: Loss 1.9288
  Iter 290/703: Loss 2.3361
  Iter 300/703: Loss 2.1145
  Iter 310/703: Loss 1.7561
  Iter 320/703: Loss 2.0576
  Iter 330/703: Loss 1.7278
  Iter 340/703: Loss 1.8785
  Iter 350/703: Loss 1.7018
  Iter 360/703: Loss 1.8572
  Iter 370/703: Loss 1.9643
  Iter 380/703: Loss 2.0294
  Iter 390/703: Loss 2.0176
  Iter 400/703: Loss 1.6346
  Iter 410/703: Loss 2.3003
  Iter 420/703: Loss 1.7800
  Iter 430/703: Loss 1.5318
  Iter 440/703: Loss 2.0698
  Iter 450/703: Loss 2.0286
  Iter 460/703: Loss 1.8147
  Iter 470/703: Loss 1.9974
  Iter 480/703: Loss 1.6393
  Iter 490/703: Loss 1.7354
  Iter 500/703: Loss 2.1868
  Iter 510/703: Loss 2.1214
  Iter 520/703: Loss 1.5560
  Iter 530/703: Loss 2.2833
  Iter 540/703: Loss 1.7793
  Iter 550/703: Loss 2.0178
  Iter 560/703: Loss 1.8593
  Iter 570/703: Loss 2.1863
  Iter 580/703: Loss 1.7326
  Iter 590/703: Loss 1.7543
  Iter 600/703: Loss 1.9801
  Iter 610/703: Loss 1.6990
  Iter 620/703: Loss 1.6558
  Iter 630/703: Loss 1.8060
  Iter 640/703: Loss 1.7009
  Iter 650/703: Loss 1.9752
  Iter 660/703: Loss 1.7927
  Iter 670/703: Loss 1.8343
  Iter 680/703: Loss 1.8698
  Iter 690/703: Loss 2.0454
  Iter 700/703: Loss 1.9064
Train acc: 0.4670, Test acc: 0.3988 (Time: 2332.96s)

[Epoch 8]
  Iter   0/703: Loss 1.7843
  Iter  10/703: Loss 2.1190
  Iter  20/703: Loss 1.8976
  Iter  30/703: Loss 2.3947
  Iter  40/703: Loss 2.0780
  Iter  50/703: Loss 2.1750
  Iter  60/703: Loss 1.8686
  Iter  70/703: Loss 1.7997
  Iter  80/703: Loss 1.9058
  Iter  90/703: Loss 1.5910
  Iter 100/703: Loss 1.6437
  Iter 110/703: Loss 1.9644
  Iter 120/703: Loss 1.9146
  Iter 130/703: Loss 2.4508
  Iter 140/703: Loss 2.2069
  Iter 150/703: Loss 1.7028
  Iter 160/703: Loss 2.2328
  Iter 170/703: Loss 1.6651
  Iter 180/703: Loss 1.6876
  Iter 190/703: Loss 2.1338
  Iter 200/703: Loss 1.8658
  Iter 210/703: Loss 2.1340
  Iter 220/703: Loss 1.8890
  Iter 230/703: Loss 1.9455
  Iter 240/703: Loss 2.0437
  Iter 250/703: Loss 1.7354
  Iter 260/703: Loss 1.8392
  Iter 270/703: Loss 1.9309
  Iter 280/703: Loss 1.7128
  Iter 290/703: Loss 1.7757
  Iter 300/703: Loss 1.8661
  Iter 310/703: Loss 1.7387
  Iter 320/703: Loss 1.6578
  Iter 330/703: Loss 1.6806
  Iter 340/703: Loss 2.1398
  Iter 350/703: Loss 1.9853
  Iter 360/703: Loss 1.9258
  Iter 370/703: Loss 2.0954
  Iter 380/703: Loss 1.8885
  Iter 390/703: Loss 1.5113
  Iter 400/703: Loss 2.0737
  Iter 410/703: Loss 1.8268
  Iter 420/703: Loss 1.3821
  Iter 430/703: Loss 1.8534
  Iter 440/703: Loss 1.7881
  Iter 450/703: Loss 1.8563
  Iter 460/703: Loss 1.5987
  Iter 470/703: Loss 1.5782
  Iter 480/703: Loss 2.2314
  Iter 490/703: Loss 1.9199
  Iter 500/703: Loss 1.8038
  Iter 510/703: Loss 1.7030
  Iter 520/703: Loss 1.6612
  Iter 530/703: Loss 2.1792
  Iter 540/703: Loss 1.8872
  Iter 550/703: Loss 1.7894
  Iter 560/703: Loss 1.8404
  Iter 570/703: Loss 2.0429
  Iter 580/703: Loss 1.8221
  Iter 590/703: Loss 1.6474
  Iter 600/703: Loss 1.8753
  Iter 610/703: Loss 1.6663
  Iter 620/703: Loss 1.8477
  Iter 630/703: Loss 1.8381
  Iter 640/703: Loss 1.7249
  Iter 650/703: Loss 2.0959
  Iter 660/703: Loss 2.0884
  Iter 670/703: Loss 1.9582
  Iter 680/703: Loss 2.3644
  Iter 690/703: Loss 1.7405
  Iter 700/703: Loss 1.5316
Train acc: 0.4730, Test acc: 0.4012 (Time: 2309.31s)

[Epoch 9]
  Iter   0/703: Loss 1.7001
  Iter  10/703: Loss 1.9286
  Iter  20/703: Loss 1.9358
  Iter  30/703: Loss 2.0241
  Iter  40/703: Loss 2.3975
  Iter  50/703: Loss 1.8293
  Iter  60/703: Loss 1.7251
  Iter  70/703: Loss 1.8439
  Iter  80/703: Loss 1.5516
  Iter  90/703: Loss 1.6087
  Iter 100/703: Loss 1.3200
  Iter 110/703: Loss 2.0354
  Iter 120/703: Loss 1.5966
  Iter 130/703: Loss 1.5012
  Iter 140/703: Loss 2.0760
  Iter 150/703: Loss 1.4074
  Iter 160/703: Loss 1.8411
  Iter 170/703: Loss 1.5997
  Iter 180/703: Loss 2.0581
  Iter 190/703: Loss 2.1557
  Iter 200/703: Loss 1.5542
  Iter 210/703: Loss 1.4294
  Iter 220/703: Loss 2.1959
  Iter 230/703: Loss 1.9763
  Iter 240/703: Loss 1.7374
  Iter 250/703: Loss 1.4280
  Iter 260/703: Loss 1.8944
  Iter 270/703: Loss 2.0168
  Iter 280/703: Loss 1.4528
  Iter 290/703: Loss 1.7588
  Iter 300/703: Loss 1.6517
  Iter 310/703: Loss 1.6701
  Iter 320/703: Loss 1.8923
  Iter 330/703: Loss 1.7849
  Iter 340/703: Loss 1.8640
  Iter 350/703: Loss 1.6470
  Iter 360/703: Loss 1.6779
  Iter 370/703: Loss 1.3419
  Iter 380/703: Loss 1.4121
  Iter 390/703: Loss 2.0901
  Iter 400/703: Loss 1.8300
  Iter 410/703: Loss 1.3437
  Iter 420/703: Loss 2.1819
  Iter 430/703: Loss 1.5579
  Iter 440/703: Loss 2.0314
  Iter 450/703: Loss 1.6872
  Iter 460/703: Loss 1.7245
  Iter 470/703: Loss 1.8221
  Iter 480/703: Loss 1.7409
  Iter 490/703: Loss 1.7429
  Iter 500/703: Loss 1.4930
  Iter 510/703: Loss 1.6813
  Iter 520/703: Loss 1.4159
  Iter 530/703: Loss 1.7570
  Iter 540/703: Loss 1.7606
  Iter 550/703: Loss 1.6960
  Iter 560/703: Loss 1.5568
  Iter 570/703: Loss 1.7587
  Iter 580/703: Loss 1.6107
  Iter 590/703: Loss 1.3669
  Iter 600/703: Loss 1.8318
  Iter 610/703: Loss 1.6305
  Iter 620/703: Loss 1.7710
  Iter 630/703: Loss 2.1840
  Iter 640/703: Loss 1.7593
  Iter 650/703: Loss 1.4263
  Iter 660/703: Loss 1.7243
  Iter 670/703: Loss 2.3292
  Iter 680/703: Loss 1.4188
  Iter 690/703: Loss 1.8647
  Iter 700/703: Loss 1.9654
Train acc: 0.5210, Test acc: 0.4072 (Time: 1882.13s)

[Epoch 10]
  Iter   0/703: Loss 1.8483
  Iter  10/703: Loss 1.4679
  Iter  20/703: Loss 1.4990
  Iter  30/703: Loss 1.5720
  Iter  40/703: Loss 1.6526
  Iter  50/703: Loss 1.8923
  Iter  60/703: Loss 1.7533
  Iter  70/703: Loss 1.7854
  Iter  80/703: Loss 1.5620
  Iter  90/703: Loss 1.2864
  Iter 100/703: Loss 1.8284
  Iter 110/703: Loss 1.7838
  Iter 120/703: Loss 1.6069
  Iter 130/703: Loss 1.9207
  Iter 140/703: Loss 1.6073
  Iter 150/703: Loss 1.8240
  Iter 160/703: Loss 2.1248
  Iter 170/703: Loss 1.8040
  Iter 180/703: Loss 1.9082
  Iter 190/703: Loss 1.6891
  Iter 200/703: Loss 1.5400
  Iter 210/703: Loss 2.0947
  Iter 220/703: Loss 1.7372
  Iter 230/703: Loss 1.5772
  Iter 240/703: Loss 1.6209
  Iter 250/703: Loss 1.8370
  Iter 260/703: Loss 1.9933
  Iter 270/703: Loss 1.7538
  Iter 280/703: Loss 1.7370
  Iter 290/703: Loss 1.7270
  Iter 300/703: Loss 1.8143
  Iter 310/703: Loss 1.7957
  Iter 320/703: Loss 1.5530
  Iter 330/703: Loss 1.5884
  Iter 340/703: Loss 1.8679
  Iter 350/703: Loss 1.9966
  Iter 360/703: Loss 1.5065
  Iter 370/703: Loss 2.0307
  Iter 380/703: Loss 1.2781
  Iter 390/703: Loss 1.7413
  Iter 400/703: Loss 1.7696
  Iter 410/703: Loss 1.7979
  Iter 420/703: Loss 1.8903
  Iter 430/703: Loss 1.1647
  Iter 440/703: Loss 1.8420
  Iter 450/703: Loss 1.5664
  Iter 460/703: Loss 1.8078
  Iter 470/703: Loss 1.8161
  Iter 480/703: Loss 2.0333
  Iter 490/703: Loss 1.4809
  Iter 500/703: Loss 1.5976
  Iter 510/703: Loss 1.9706
  Iter 520/703: Loss 1.6379
  Iter 530/703: Loss 1.5850
  Iter 540/703: Loss 1.2642
  Iter 550/703: Loss 2.0922
  Iter 560/703: Loss 1.6832
  Iter 570/703: Loss 1.5724
  Iter 580/703: Loss 1.7539
  Iter 590/703: Loss 1.2607
  Iter 600/703: Loss 1.8275
  Iter 610/703: Loss 1.7425
  Iter 620/703: Loss 1.7092
  Iter 630/703: Loss 1.9303
  Iter 640/703: Loss 1.6483
  Iter 650/703: Loss 1.7816
  Iter 660/703: Loss 1.7328
  Iter 670/703: Loss 1.6739
  Iter 680/703: Loss 1.5845
  Iter 690/703: Loss 1.4859
  Iter 700/703: Loss 1.8061
Train acc: 0.5270, Test acc: 0.4258 (Time: 2772.97s)

>>> Saved model to ResNet-20_lr0.01_bs64_adam_epoch_10.pkl

 Training ResNet-20_lr0.001_bs32_sgd
[Epoch 1]
  Iter   0/1406: Loss 5.5135
  Iter  10/1406: Loss 5.2712
  Iter  20/1406: Loss 5.5614
  Iter  30/1406: Loss 5.2882
  Iter  40/1406: Loss 4.9295
  Iter  50/1406: Loss 4.9770
  Iter  60/1406: Loss 5.2708
  Iter  70/1406: Loss 5.0253
  Iter  80/1406: Loss 5.0804
  Iter  90/1406: Loss 4.7332
  Iter 100/1406: Loss 4.8167
  Iter 110/1406: Loss 4.6451
  Iter 120/1406: Loss 5.1982
  Iter 130/1406: Loss 4.8604
  Iter 140/1406: Loss 4.9596
  Iter 150/1406: Loss 4.8007
  Iter 160/1406: Loss 4.9451
  Iter 170/1406: Loss 4.8089
  Iter 180/1406: Loss 4.5044
  Iter 190/1406: Loss 5.0058
  Iter 200/1406: Loss 5.0585
  Iter 210/1406: Loss 4.9639
  Iter 220/1406: Loss 4.7426
  Iter 230/1406: Loss 4.7774
  Iter 240/1406: Loss 4.8252
  Iter 250/1406: Loss 4.6638
  Iter 260/1406: Loss 4.4658
  Iter 270/1406: Loss 5.0922
  Iter 280/1406: Loss 4.9200
  Iter 290/1406: Loss 5.1392
  Iter 300/1406: Loss 4.5418
  Iter 310/1406: Loss 4.6988
  Iter 320/1406: Loss 4.4641
  Iter 330/1406: Loss 4.6925
  Iter 340/1406: Loss 4.7185
  Iter 350/1406: Loss 4.7951
  Iter 360/1406: Loss 5.0917
  Iter 370/1406: Loss 4.6379
  Iter 380/1406: Loss 4.6884
  Iter 390/1406: Loss 4.4916
  Iter 400/1406: Loss 4.5267
  Iter 410/1406: Loss 4.6044
  Iter 420/1406: Loss 4.7621
  Iter 430/1406: Loss 4.6789
  Iter 440/1406: Loss 4.5183
  Iter 450/1406: Loss 4.5451
  Iter 460/1406: Loss 4.5859
  Iter 470/1406: Loss 4.5271
  Iter 480/1406: Loss 4.4408
  Iter 490/1406: Loss 4.4433
  Iter 500/1406: Loss 4.3159
  Iter 510/1406: Loss 4.7267
  Iter 520/1406: Loss 4.5833
  Iter 530/1406: Loss 4.5594
  Iter 540/1406: Loss 4.5110
  Iter 550/1406: Loss 4.7997
  Iter 560/1406: Loss 4.7594
  Iter 570/1406: Loss 4.5417
  Iter 580/1406: Loss 4.5759
  Iter 590/1406: Loss 4.7733
  Iter 600/1406: Loss 4.3765
  Iter 610/1406: Loss 4.4518
  Iter 620/1406: Loss 4.4220
  Iter 630/1406: Loss 4.7817
  Iter 640/1406: Loss 4.5012
  Iter 650/1406: Loss 4.6027
  Iter 660/1406: Loss 4.5437
  Iter 670/1406: Loss 4.5194
  Iter 680/1406: Loss 4.4846
  Iter 690/1406: Loss 4.6320
  Iter 700/1406: Loss 4.6415
  Iter 710/1406: Loss 4.6216
  Iter 720/1406: Loss 4.7601
  Iter 730/1406: Loss 4.4532
  Iter 740/1406: Loss 4.7128
  Iter 750/1406: Loss 4.4584
  Iter 760/1406: Loss 4.6438
  Iter 770/1406: Loss 4.5325
  Iter 780/1406: Loss 4.6217
  Iter 790/1406: Loss 4.5968
  Iter 800/1406: Loss 4.7549
  Iter 810/1406: Loss 4.4698
  Iter 820/1406: Loss 4.5068
  Iter 830/1406: Loss 4.5345
  Iter 840/1406: Loss 4.3928
  Iter 850/1406: Loss 4.3834
  Iter 860/1406: Loss 4.3645
  Iter 870/1406: Loss 4.6720
  Iter 880/1406: Loss 4.3724
  Iter 890/1406: Loss 5.0843
  Iter 900/1406: Loss 4.6865
  Iter 910/1406: Loss 4.1825
  Iter 920/1406: Loss 4.5221
  Iter 930/1406: Loss 4.4398
  Iter 940/1406: Loss 4.5914
  Iter 950/1406: Loss 4.5030
  Iter 960/1406: Loss 4.6002
  Iter 970/1406: Loss 4.4770
  Iter 980/1406: Loss 4.3982
  Iter 990/1406: Loss 4.4949
  Iter 1000/1406: Loss 4.4061
  Iter 1010/1406: Loss 4.5603
  Iter 1020/1406: Loss 4.4614
  Iter 1030/1406: Loss 4.4493
  Iter 1040/1406: Loss 4.4096
  Iter 1050/1406: Loss 4.5809
  Iter 1060/1406: Loss 4.3003
  Iter 1070/1406: Loss 4.4807
  Iter 1080/1406: Loss 4.3993
  Iter 1090/1406: Loss 4.3998
  Iter 1100/1406: Loss 4.4577
  Iter 1110/1406: Loss 4.4316
  Iter 1120/1406: Loss 4.4898
